Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Seattle,WA,US","12/20/2019",45,53.1,49.3,47,91.94,"null",12.8,17.2,145,42.5,1.31,70.83,"null",6.1,85,1007,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","12/21/2019",39.8,45,43.4,41.1,91.28,"null",8.1,"null",62.08,39.1,0.04,4.17,"null",8.8,65.8,1010.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","12/22/2019",42.2,45,43.3,39.2,85.5,"null",6.9,"null",143.95,37.8,0.1,20.83,"null",8.8,82.8,1009.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","12/23/2019",33.2,45,39.9,36.1,86.43,"null",8.1,"null",140.83,27,0.01,4.17,"null",9.9,63.9,1014.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Partially cloudy"
"Seattle,WA,US","12/24/2019",34.1,39.8,38,34.1,85.86,"null",6.9,"null",86.25,28,0,0,"null",9.9,81.6,1010.7,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","12/25/2019",28.1,44.1,36,31.7,84.93,"null",8.1,"null",40.42,20.9,0,0,"null",7,41.4,1018.8,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Partially cloudy"
"Seattle,WA,US","12/26/2019",33.2,39.8,37.2,33.9,88.09,"null",10.3,"null",147.61,27.3,0,0,"null",7.9,83.5,1019.4,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","12/27/2019",41,44.1,42.6,38.8,86.54,"null",6.9,"null",81.25,38.9,0,0,"null",9.2,88,1023.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","12/28/2019",41,47.9,44.3,39,81.54,"null",5.8,"null",90,39.1,0,0,"null",9.9,82.2,1019.9,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","12/29/2019",43.1,52.1,46.3,38.8,75.5,"null",9.2,"null",120.42,37.8,0.01,4.17,"null",9.3,84.3,1021.1,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
"Seattle,WA,US","12/30/2019",45,48.8,47.5,41.3,79.1,"null",15,23,161.25,40.7,0,0,"null",9.2,94.7,1024,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Overcast"
"Seattle,WA,US","12/31/2019",48.8,55.1,51.4,46,81.83,"null",23,29.9,179.57,44.1,0.03,8.33,"null",9.7,76.4,1007.2,"null",47.6036,-122.329,"Seattle, WA, United States","Seattle, WA, United States","null","Rain, Overcast"
